curve,f,R1_pred,R2_pred,height,sp1,sp2,arrays,calls,bits_in,bits_1,bits_2,units_1,and2,ext2,checks,cyc1,cyc2,cyc3,cyctot,perf_cycles
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,8.712019921258178e-06,150000,11,26,125728336,617560,31664492749,59090242,587024,46788401,143951036,17969972,219034,1202620600,4065567506,86547784,5509683936,8814662054
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,7.424537687308243e-06,150000,11,30,125728336,617560,31664492749,59090242,492628,46788401,145069768,15088531,186520,1162590928,4002824766,75569124,5392817688,8748015532
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,7.840922790805278e-05,150000,14,18,125728336,617560,31664492749,14733382,2941753,13870659,33172317,93789849,1995235,1453825372,2292822314,510248000,4396544626,7137883369
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,1.938978193073319e-05,150000,14,22,125728336,617560,31664492749,14733382,1040280,13870659,41089192,32300324,491063,2116313418,2432121162,212719192,4956654798,5898524938
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,8.712019921258178e-06,150000,14,26,125728336,617560,31664492749,14733382,587024,13870659,44457244,17969972,219034,1546239818,1777240258,85768758,3556373606,5625230352
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,7.424537687308243e-06,150000,14,30,125728336,617560,31664492749,14733382,492628,13870659,45575976,15088531,186520,1550994610,1756218234,74551674,3535866194,5626065488
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,7.840922790805278e-05,150000,17,18,125728336,617560,31664492749,4180310,2941753,4110848,4110848,93789849,1995235,1827889986,1484343534,524773918,3972314654,6254859592
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,1.938978193073319e-05,150000,17,22,125728336,617560,31664492749,4180310,1040280,4110848,12027723,32300324,491063,1835733022,988583234,155590508,3121430784,4965594937
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,8.712019921258178e-06,150000,17,26,125728336,617560,31664492749,4180310,587024,4110848,15395775,17969972,219034,1865420550,915508982,81276654,3015743608,4804546144
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,7.424537687308243e-06,150000,17,30,125728336,617560,31664492749,4180310,492628,4110848,16514507,15088531,186520,1890398782,938664450,72811084,3053424110,4826392849
ex:568,81 12 8 -48 -137 36 64,3.724858295067773e-05,1.938978193073319e-05,150000,20,22,125728336,617560,31664492749,1623490,1040280,1613454,2869807,32300324,491063,2124961386,730106598,152175612,3148298812,5067571474
ex:568,81 12 8 -48 -137 36 64,3.724858295067773e-05,8.712019921258178e-06,150000,20,26,125728336,617560,31664492749,1623490,587024,1613454,6237859,17969972,219034,2176167964,671703424,80344182,3074046414,4899934618
ex:568,81 12 8 -48 -137 36 64,3.724858295067773e-05,7.424537687308243e-06,150000,20,30,125728336,617560,31664492749,1623490,492628,1613454,7356591,15088531,186520,2235238330,691569734,71794096,3154144670,4912378558
ex:568,81 12 8 -48 -137 36 64,1.4870879126424385e-05,8.712019921258178e-06,150000,23,26,125728336,617560,31664492749,884316,587024,881470,2331774,17969972,219034,2555927032,606813410,82910802,3395727402,5290661832
ex:568,81 12 8 -48 -137 36 64,1.4870879126424385e-05,7.424537687308243e-06,150000,23,30,125728336,617560,31664492749,884316,492628,881470,3450506,15088531,186520,2527821222,595844298,71408842,3344995600,5319592095
ex:568,81 12 8 -48 -137 36 64,8.712019921258178e-06,8.712019921258178e-06,150000,26,26,125728336,617560,31664492749,587024,587024,585796,0,17969972,219034,2786842926,421002464,82024464,3432565294,5437183998
ex:568,81 12 8 -48 -137 36 64,8.712019921258178e-06,7.424537687308243e-06,150000,26,30,125728336,617560,31664492749,587024,492628,585796,1118732,15088531,186520,2732298400,539300956,69680390,3486198588,5636286760
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,0.00016060866477704886,25000,11,18,3007280,64805,473183508,1367066,152071,1042310,3423795,4624469,60481,44097334,114098622,20402396,196476394,299141762
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,5.190553860215752e-05,25000,11,22,3007280,64805,473183508,1367066,93031,1042310,3911291,2755052,19499,45714896,101385494,8573196,174132802,263668684
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,2.4016420182359516e-05,25000,11,26,3007280,64805,473183508,1367066,64594,1042310,4227380,1896672,9032,46527036,97308564,4573386,167591478,255510140
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,2.1621430912096517e-05,25000,11,30,3007280,64805,473183508,1367066,61146,1042310,4291300,1794967,8120,46604410,97823424,4176070,168966210,256565415
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,0.00016060866477704886,25000,14,18,3007280,64805,473183508,429715,152071,394500,1089230,4624469,60481,49774700,67066042,19356498,152282472,241101276
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,5.190553860215752e-05,25000,14,22,3007280,64805,473183508,429715,93031,394500,1576726,2755052,19499,51112572,55115208,7998950,130586538,207030348
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,2.4016420182359516e-05,25000,14,26,3007280,64805,473183508,429715,64594,394500,1892815,1896672,9032,53735208,53408710,4356478,129050006,199825290
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,2.1621430912096517e-05,25000,14,30,3007280,64805,473183508,429715,61146,394500,1956735,1794967,8120,55586436,53998738,4036482,132732748,202909666
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,0.00016060866477704886,25000,17,18,3007280,64805,473183508,183751,152071,177438,177438,4624469,60481,60145636,50053238,19805782,145442802,223966937
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,5.190553860215752e-05,25000,17,22,3007280,64805,473183508,183751,93031,177438,664934,2755052,19499,61651986,38795290,8164188,125629206,193395069
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,2.4016420182359516e-05,25000,17,26,3007280,64805,473183508,183751,64594,177438,981023,1896672,9032,62968796,36145574,4424776,121602936,186549370
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,2.1621430912096517e-05,25000,17,30,3007280,64805,473183508,183751,61146,177438,1044943,1794967,8120,64706132,36453368,4079828,123895604,186983321
bc:33,225 -1080 -474 2489 678 -392 4,8.881136943422438e-05,5.190553860215752e-05,25000,20,22,3007280,64805,473183508,114282,93031,111759,212493,2755052,19499,69569836,31609922,8151418,125049572,192751672
bc:33,225 -1080 -474 2489 678 -392 4,8.881136943422438e-05,2.4016420182359516e-05,25000,20,26,3007280,64805,473183508,114282,64594,111759,528582,1896672,9032,72272772,29131944,4398984,123494436,189185823
bc:33,225 -1080 -474 2489 678 -392 4,8.881136943422438e-05,2.1621430912096517e-05,25000,20,30,3007280,64805,473183508,114282,61146,111759,592502,1794967,8120,71743804,28716440,4011684,122042236,187909212
bc:33,225 -1080 -474 2489 678 -392 4,4.0848737479804444e-05,2.4016420182359516e-05,25000,23,26,3007280,64805,473183508,82824,64594,81518,224751,1896672,9032,79141474,25061506,4461402,124636218,192293013
bc:33,225 -1080 -474 2489 678 -392 4,4.0848737479804444e-05,2.1621430912096517e-05,25000,23,30,3007280,64805,473183508,82824,61146,81518,288671,1794967,8120,79876892,24978914,4051954,126202260,192894910
bc:33,225 -1080 -474 2489 678 -392 4,2.4016420182359516e-05,2.4016420182359516e-05,25000,26,26,3007280,64805,473183508,64594,64594,63920,0,1896672,9032,85452050,18124258,4304662,124561790,191634494
bc:33,225 -1080 -474 2489 678 -392 4,2.4016420182359516e-05,2.1621430912096517e-05,25000,26,30,3007280,64805,473183508,64594,61146,63920,63920,1794967,8120,87040956,22231632,4086028,130356136,199213702
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,0.00016060866477704886,75000,11,18,23809120,201356,4258623151,11843456,908633,9079668,28041020,28451700,548327,288836234,1071905878,166801220,1586377336,2227090972
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,5.190553860215752e-05,75000,11,22,23809120,201356,4258623151,11843456,426677,9079668,30726039,13018935,176414,290237912,884692708,64060486,1297126034,1936819259
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,2.4016420182359516e-05,75000,11,26,23809120,201356,4258623151,11843456,260519,9079668,32109725,7842368,80838,273815034,826461698,32795548,1190671156,1845901255
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,2.1621430912096517e-05,75000,11,30,23809120,201356,4258623151,11843456,242869,9079668,32368974,7308490,72607,272035462,825661334,30585208,1185588882,1839490497
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,0.00016060866477704886,75000,14,18,23809120,201356,4258623151,3389974,908633,3133479,8077936,28451700,548327,304371358,538723722,142637030,1032346982,1664162590
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,5.190553860215752e-05,75000,14,22,23809120,201356,4258623151,3389974,426677,3133479,10762955,13018935,176414,316264004,424361870,58014794,850820570,1360661225
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,2.4016420182359516e-05,75000,14,26,23809120,201356,4258623151,3389974,260519,3133479,12146641,7842368,80838,323963384,401697686,31771670,811204070,1288740040
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,2.1621430912096517e-05,75000,14,30,23809120,201356,4258623151,3389974,242869,3133479,12405890,7308490,72607,324673244,398591780,28463430,805488874,1288868822
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,0.00016060866477704886,75000,17,18,23809120,201356,4258623151,1188089,908633,1156884,1156884,28451700,548327,361484758,369139166,141227700,917612822,1487631732
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,5.190553860215752e-05,75000,17,22,23809120,201356,4258623151,1188089,426677,1156884,3841903,13018935,176414,375208054,264503866,57500312,747523936,1196091348
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,2.4016420182359516e-05,75000,17,26,23809120,201356,4258623151,1188089,260519,1156884,5225589,7842368,80838,383316350,239123916,30945130,705208330,1126569728
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,2.1621430912096517e-05,75000,17,30,23809120,201356,4258623151,1188089,242869,1156884,5484838,7308490,72607,392810414,239324774,29282874,716803354,1130394328
bc:33,225 -1080 -474 2489 678 -392 4,8.881136943422438e-05,5.190553860215752e-05,75000,20,22,23809120,201356,4258623151,593540,426677,585916,1080508,13018935,176414,442692916,207170350,58499888,758339824,1198945082
bc:33,225 -1080 -474 2489 678 -392 4,8.881136943422438e-05,2.4016420182359516e-05,75000,20,26,23809120,201356,4258623151,593540,260519,585916,2464194,7842368,80838,442908636,181664804,30827612,706788482,1128256638
bc:33,225 -1080 -474 2489 678 -392 4,8.881136943422438e-05,2.1621430912096517e-05,75000,20,30,23809120,201356,4258623151,593540,242869,585916,2723443,7308490,72607,449650888,181063248,28286576,711512226,1128940393
bc:33,225 -1080 -474 2489 678 -392 4,4.0848737479804444e-05,2.4016420182359516e-05,75000,23,26,23809120,201356,4258623151,364134,260519,361434,960842,7842368,80838,496740978,151811730,30543456,729979882,1166643728
bc:33,225 -1080 -474 2489 678 -392 4,4.0848737479804444e-05,2.1621430912096517e-05,75000,23,30,23809120,201356,4258623151,364134,242869,361434,1220091,7308490,72607,501345962,151537666,28294246,733207212,1171960860
bc:33,225 -1080 -474 2489 678 -392 4,2.4016420182359516e-05,2.4016420182359516e-05,75000,26,26,23809120,201356,4258623151,260519,260519,259249,0,7842368,80838,553105048,109055762,30687084,743546988,1182677691
bc:33,225 -1080 -474 2489 678 -392 4,2.4016420182359516e-05,2.1621430912096517e-05,75000,26,30,23809120,201356,4258623151,260519,242869,259249,259249,7308490,72607,558176722,136165016,28328928,774894396,1228082704
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,0.00016060866477704886,150000,11,18,91936816,542766,17034464355,46940817,3176141,36024892,109427013,100748808,2203036,863125898,3718039170,535791666,5244774408,8591225227
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,5.190553860215752e-05,150000,11,22,91936816,542766,17034464355,46940817,1290778,36024892,118438636,40180315,709747,908245050,3292640140,205890554,4543076940,7333815239
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,2.4016420182359516e-05,150000,11,26,91936816,542766,17034464355,46940817,715874,36024892,122472570,22003541,325563,904774492,3184051754,111908654,4338297902,7077051162
bc:33,225 -1080 -474 2489 678 -392 4,0.0027377492594947376,2.1621430912096517e-05,150000,11,30,91936816,542766,17034464355,46940817,659784,36024892,123185904,20258469,293094,908904622,3187551336,101742502,4338199830,7066566824
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,0.00016060866477704886,150000,14,18,91936816,542766,17034464355,13091695,3176141,12121921,30597250,100748808,2203036,1052881860,2067303710,523808370,3767753334,6192761590
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,5.190553860215752e-05,150000,14,22,91936816,542766,17034464355,13091695,1290778,12121921,39608873,40180315,709747,1099190132,1609772330,200247934,3038725640,4919212856
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,2.4016420182359516e-05,150000,14,26,91936816,542766,17034464355,13091695,715874,12121921,43642807,22003541,325563,1118453918,1530750520,108254734,2892248722,4679684269
bc:33,225 -1080 -474 2489 678 -392 4,0.0007446921099831577,2.1621430912096517e-05,150000,14,30,91936816,542766,17034464355,13091695,659784,12121921,44356141,20258469,293094,1144296460,1521158182,100975570,2909938022,4725785454
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,0.00016060866477704886,150000,17,18,91936816,542766,17034464355,4292265,3176141,4187076,4187076,100748808,2203036,1366153050,1446925304,537509010,3477305260,5549602251
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,5.190553860215752e-05,150000,17,22,91936816,542766,17034464355,4292265,1290778,4187076,13198699,40180315,709747,1365583220,969094486,196962024,2663648246,4310320751
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,2.4016420182359516e-05,150000,17,26,91936816,542766,17034464355,4292265,715874,4187076,17232633,22003541,325563,1394045156,882051124,106608652,2518126190,4036066931
bc:33,225 -1080 -474 2489 678 -392 4,0.00022628733117584202,2.1621430912096517e-05,150000,17,30,91936816,542766,17034464355,4292265,659784,4187076,17945967,20258469,293094,1383085238,863145118,98703824,2485144288,4015059380
bc:33,225 -1080 -474 2489 678 -392 4,8.881136943422438e-05,5.190553860215752e-05,150000,20,22,91936816,542766,17034464355,1937392,1290778,1916624,3474698,40180315,709747,1571581846,736649304,202526880,2641787246,4289505376
bc:33,225 -1080 -474 2489 678 -392 4,8.881136943422438e-05,2.4016420182359516e-05,150000,20,26,91936816,542766,17034464355,1937392,715874,1916624,7508632,22003541,325563,1607325658,637541494,105947082,2488823674,4025069056
bc:33,225 -1080 -474 2489 678 -392 4,8.881136943422438e-05,2.1621430912096517e-05,150000,20,30,91936816,542766,17034464355,1937392,659784,1916624,8221966,20258469,293094,1602536384,632010270,96920348,2473896772,4016518621
bc:33,225 -1080 -474 2489 678 -392 4,4.0848737479804444e-05,2.4016420182359516e-05,150000,23,26,91936816,542766,17034464355,1068983,715874,1063000,2752080,22003541,325563,1837540506,539798360,107172254,2616003592,4182967546
bc:33,225 -1080 -474 2489 678 -392 4,4.0848737479804444e-05,2.1621430912096517e-05,150000,23,30,91936816,542766,17034464355,1068983,659784,1063000,3465414,20258469,293094,1826768060,534969218,99266960,2599106848,4196118276
bc:33,225 -1080 -474 2489 678 -392 4,2.4016420182359516e-05,2.4016420182359516e-05,150000,26,26,91936816,542766,17034464355,715874,715874,713334,0,22003541,325563,2020191984,383945780,105455944,2643745224,4278499256
bc:33,225 -1080 -474 2489 678 -392 4,2.4016420182359516e-05,2.1621430912096517e-05,150000,26,30,91936816,542766,17034464355,715874,659784,713334,713334,20258469,293094,2039047230,482371720,97639746,2751749948,4418558003
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00043679886208530013,25000,11,18,1650960,23045,373697341,1990220,226336,1090906,4332479,7122452,153675,21315932,121987346,39404922,200401976,320600656
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00016695527057802945,25000,11,22,1650960,23045,373697341,1990220,105297,1090906,4966062,3271159,61893,21641544,95496188,18388598,153797284,242694249
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00011280520863605528,25000,11,26,1650960,23045,373697341,1990220,75515,1090906,5235311,2336034,42295,21677402,89970948,13819662,143830086,227635266
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00011280520863605528,25000,11,30,1650960,23045,373697341,1990220,75515,1090906,5235311,2336034,42295,21999612,89959058,13909984,144431742,228584363
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00043679886208530013,25000,14,18,1650960,23045,373697341,717151,226336,567833,1615217,7122452,153675,25591126,101765398,39845594,184914500,292957230
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00016695527057802945,25000,14,22,1650960,23045,373697341,717151,105297,567833,2248800,3271159,61893,26550582,72168738,17812860,134308198,217873211
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00011280520863605528,25000,14,26,1650960,23045,373697341,717151,75515,567833,2518049,2336034,42295,26603726,68975890,13544874,128182662,202330496
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00011280520863605528,25000,14,30,1650960,23045,373697341,717151,75515,567833,2518049,2336034,42295,26783414,69292446,13646872,128902452,202914972
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00043679886208530013,25000,17,18,1650960,23045,373697341,292224,226336,264879,264879,7122452,153675,30446132,76605022,39551182,163700584,260397996
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00016695527057802945,25000,17,22,1650960,23045,373697341,292224,105297,264879,898462,3271159,61893,30967090,51256958,18138964,119105384,187202772
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00011280520863605528,25000,17,26,1650960,23045,373697341,292224,75515,264879,1167711,2336034,42295,32253354,47136450,14113630,114077476,173730867
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00011280520863605528,25000,17,30,1650960,23045,373697341,292224,75515,264879,1167711,2336034,42295,31131638,46516984,13447626,108962064,172097149
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0002566148865317757,0.00016695527057802945,25000,20,22,1650960,23045,373697341,145173,105297,137959,255313,3271159,61893,34730400,39763292,17997588,110032526,175393759
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0002566148865317757,0.00011280520863605528,25000,20,26,1650960,23045,373697341,145173,75515,137959,524562,2336034,42295,35975194,35955920,13709542,103600142,163407128
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0002566148865317757,0.00011280520863605528,25000,20,30,1650960,23045,373697341,145173,75515,137959,524562,2336034,42295,36965030,35686490,13559310,105181306,164810124
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0001391819930527618,0.00011280520863605528,25000,23,26,1650960,23045,373697341,93092,75515,89766,168027,2336034,42295,40109126,30026818,13752906,101947220,158077951
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0001391819930527618,0.00011280520863605528,25000,23,30,1650960,23045,373697341,93092,75515,89766,168027,2336034,42295,39338728,29414402,13414272,99782712,157558108
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.00011280520863605528,0.00011280520863605528,25000,26,26,1650960,23045,373697341,75515,75515,73380,0,2336034,42295,41381978,23273000,13117784,95033190,153387932
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.00011280520863605528,0.00011280520863605528,25000,26,30,1650960,23045,373697341,75515,75515,73380,0,2336034,42295,42142750,23903430,13373186,97037484,152995707
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00043679886208530013,75000,11,18,12912864,85366,3167718171,16644866,1724587,9163528,35819124,55050536,1307044,129041070,1068832170,299471610,1552730928,2550644905
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00016695527057802945,75000,11,22,12912864,85366,3167718171,16644866,730950,9163528,40538848,23275531,524209,131378990,826027374,130955410,1147370260,1877054681
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00011280520863605528,75000,11,26,12912864,85366,3167718171,16644866,507515,9163528,42389655,16133073,358093,132093878,794693116,93964148,1076966600,1760424995
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00011280520863605528,75000,11,30,12912864,85366,3167718171,16644866,507515,9163528,42389655,16133073,358093,132437792,793561128,94907126,1080485942,1764155188
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00043679886208530013,75000,14,18,12912864,85366,3167718171,5868476,1724587,4675126,13092996,55050536,1307044,156303494,844199388,294675192,1351621192,2253074366
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00016695527057802945,75000,14,22,12912864,85366,3167718171,5868476,730950,4675126,17812720,23275531,524209,163770096,623647832,130879622,973394706,1591569486
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00011280520863605528,75000,14,26,12912864,85366,3167718171,5868476,507515,4675126,19663527,16133073,358093,168835648,593658080,94282562,913863494,1478547834
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00011280520863605528,75000,14,30,12912864,85366,3167718171,5868476,507515,4675126,19663527,16133073,358093,165144596,587238900,93213438,901283928,1476443044
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00043679886208530013,75000,17,18,12912864,85366,3167718171,2281362,1724587,2084156,2084156,55050536,1307044,197369536,647431436,305516502,1204803606,1928459727
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00016695527057802945,75000,17,22,12912864,85366,3167718171,2281362,730950,2084156,6803880,23275531,524209,196369870,412759288,128830118,792650368,1294804477
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00011280520863605528,75000,17,26,12912864,85366,3167718171,2281362,507515,2084156,8654687,16133073,358093,197675180,377471850,91543358,721749342,1182453209
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00011280520863605528,75000,17,30,12912864,85366,3167718171,2281362,507515,2084156,8654687,16133073,358093,198289712,375603074,91251618,720164886,1179670656
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0002566148865317757,0.00016695527057802945,75000,20,22,12912864,85366,3167718171,1049357,730950,1006273,1843388,23275531,524209,232317372,316307718,130190048,733573960,1187374695
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0002566148865317757,0.00011280520863605528,75000,20,26,12912864,85366,3167718171,1049357,507515,1006273,3694195,16133073,358093,235205754,283048266,92477396,666608134,1073826331
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0002566148865317757,0.00011280520863605528,75000,20,30,12912864,85366,3167718171,1049357,507515,1006273,3694195,16133073,358093,229521476,279412788,91362338,654891618,1072567401
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0001391819930527618,0.00011280520863605528,75000,23,26,12912864,85366,3167718171,628247,507515,612440,1141121,16133073,358093,261491456,226889954,92044490,636240724,1031902079
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0001391819930527618,0.00011280520863605528,75000,23,30,12912864,85366,3167718171,628247,507515,612440,1141121,16133073,358093,259338524,226984494,92295176,633135592,1026332996
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.00011280520863605528,0.00011280520863605528,75000,26,26,12912864,85366,3167718171,507515,507515,497351,0,16133073,358093,280434840,183924188,92189664,611391254,992720314
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.00011280520863605528,0.00011280520863605528,75000,26,30,12912864,85366,3167718171,507515,507515,497351,0,16133073,358093,281191644,184262672,91939540,613049954,996684254
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00043679886208530013,150000,11,18,49170912,254743,12326854433,64455824,6511845,35568334,138387274,208601053,5092188,478929408,4364633454,1326431656,6302423360,10296221089
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00016695527057802945,150000,11,22,49170912,254743,12326854433,64455824,2679661,35568334,156069458,85958599,2038952,475101412,3368794050,564721212,4543797968,7463729950
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00011280520863605528,150000,11,26,49170912,254743,12326854433,64455824,1838168,35568334,162820179,58939355,1392665,476013124,3228431098,398184014,4239077020,6991365845
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.004873490361092851,0.00011280520863605528,150000,11,30,49170912,254743,12326854433,64455824,1838168,35568334,162820179,58939355,1392665,481700432,3244949312,403603092,4265231412,7002061282
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00043679886208530013,150000,14,18,49170912,254743,12326854433,22601392,6511845,18037335,50292530,208601053,5092188,587984240,3429837980,1304621882,5452228316,8988545348
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00016695527057802945,150000,14,22,49170912,254743,12326854433,22601392,2679661,18037335,67974714,85958599,2038952,588651498,2464335692,555502766,3741711950,6172809755
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00011280520863605528,150000,14,26,49170912,254743,12326854433,22601392,1838168,18037335,74725435,58939355,1392665,584080918,2328589334,396178712,3442899874,5673842882
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0016261731598706053,0.00011280520863605528,150000,14,30,49170912,254743,12326854433,22601392,1838168,18037335,74725435,58939355,1392665,586438734,2334655730,393729636,3445983990,5677759123
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00043679886208530013,150000,17,18,49170912,254743,12326854433,8673613,6511845,7937598,7937598,208601053,5092188,697539670,2486892578,1293691840,4604912920,7650931259
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00016695527057802945,150000,17,22,49170912,254743,12326854433,8673613,2679661,7937598,25619782,85958599,2038952,704951988,1615294294,548617076,2998616488,4952604549
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00011280520863605528,150000,17,26,49170912,254743,12326854433,8673613,1838168,7937598,32370503,58939355,1392665,702377046,1477822812,391777906,2701943260,4452377719
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0005955725965213199,0.00011280520863605528,150000,17,30,49170912,254743,12326854433,8673613,1838168,7937598,32370503,58939355,1392665,714353524,1471000624,389090710,2706389228,4472751764
bc:1451,46206000 -119956800 -321256619 411391728 665817346 137451720 23668225,0.0002566148865317757,0.00016695527057802945,150000,20,22,49170912,254743,12326854433,3898431,2679661,3745165,6837442,85958599,2038952,805631992,1208167364,549730338,2691950646,4448868512
