curve,f,R1_pred,R2_pred,height,sp1,sp2,arrays,calls,bits_in,bits_1,bits_2,units_1,and2,ext2,checks,cyc1,cyc2,cyc3,cyctot,perf_cycles
td:340,10 9 -10 6 8 9 -3,1.8152444341771475e-05,1.8152444341771475e-05,100000,14,14,4138240,26104,411495410,7680,7680,7665,0,251804,6410,49172180,11993522,2678342,80902168,124701924
td:340,10 9 -10 6 8 9 -3,1.8152444341771475e-05,1.7049535156800298e-06,100000,14,18,4138240,26104,411495410,7680,695,7665,15381,22887,575,50377520,15585200,353802,85041942,128153276
td:340,10 9 -10 6 8 9 -3,1.8152444341771475e-05,2.1074510690423294e-07,100000,14,22,4138240,26104,411495410,7680,170,7665,17010,5551,74,53158244,15685276,111672,88977588,131081495
td:340,10 9 -10 6 8 9 -3,1.8152444341771475e-05,3.063977691206588e-08,100000,14,26,4138240,26104,411495410,7680,92,7665,17544,2934,10,55311360,15062632,61568,92023876,134968434
td:340,10 9 -10 6 8 9 -3,2.9994853001830403e-06,1.7049535156800298e-06,100000,17,18,4138240,26104,411495410,1127,695,1126,1126,22887,575,70873598,17085880,469724,115033458,148080447
td:340,10 9 -10 6 8 9 -3,2.9994853001830403e-06,2.1074510690423294e-07,100000,17,22,4138240,26104,411495410,1127,170,1126,2755,5551,74,62045744,15059992,94506,97381202,149792090
td:340,10 9 -10 6 8 9 -3,2.9994853001830403e-06,3.063977691206588e-08,100000,17,26,4138240,26104,411495410,1127,92,1126,3289,2934,10,63745776,14624082,60170,98875824,152714205
td:340,10 9 -10 6 8 9 -3,0.010455610705754185,0.00012758512329617017,300000,5,11,35822064,164933,3639252526,38314889,470095,20272497,45477653,15375876,402811,132360478,1327324900,101311548,1619976786,2658145816
td:340,10 9 -10 6 8 9 -3,0.010455610705754185,1.8152444341771475e-05,300000,5,14,35822064,164933,3639252526,38314889,67174,20272497,46308421,2207650,57379,133096446,1228393320,20434874,1442688980,2336583510
td:340,10 9 -10 6 8 9 -3,0.010455610705754185,1.7049535156800298e-06,300000,5,18,35822064,164933,3639252526,38314889,5373,20272497,46441559,175643,4913,139093338,1207085432,2695368,1412407612,2308560605
td:340,10 9 -10 6 8 9 -3,0.010455610705754185,2.1074510690423294e-07,300000,5,22,35822064,164933,3639252526,38314889,899,20272497,46453362,29166,602,141871070,1209672774,574282,1418114490,2313703188
td:340,10 9 -10 6 8 9 -3,0.010455610705754185,3.063977691206588e-08,300000,5,26,35822064,164933,3639252526,38314889,350,20272497,46455833,11035,92,143552178,1200530978,209388,1413943812,2316079374
td:340,10 9 -10 6 8 9 -3,0.0010337748094622465,0.00012758512329617017,300000,8,11,35822064,164933,3639252526,3789270,470095,3466188,6113375,15375876,402811,193906598,481045430,96681288,828166610,1358223329
td:340,10 9 -10 6 8 9 -3,0.0010337748094622465,1.8152444341771475e-05,300000,8,14,35822064,164933,3639252526,3789270,67174,3466188,6944143,2207650,57379,200479214,370816342,19905022,650308422,1052652950
td:340,10 9 -10 6 8 9 -3,0.0010337748094622465,1.7049535156800298e-06,300000,8,18,35822064,164933,3639252526,3789270,5373,3466188,7077281,175643,4913,201909558,349500144,2482742,620042354,1006003549
td:340,10 9 -10 6 8 9 -3,0.0010337748094622465,2.1074510690423294e-07,300000,8,22,35822064,164933,3639252526,3789270,899,3466188,7089084,29166,602,212263556,357139504,464588,634858328,1012511828
td:340,10 9 -10 6 8 9 -3,0.0010337748094622465,3.063977691206588e-08,300000,8,26,35822064,164933,3639252526,3789270,350,3466188,7091555,11035,92,214823206,355119484,155870,636819950,1022539143
td:340,10 9 -10 6 8 9 -3,0.00012758512329617017,0.00012758512329617017,300000,11,11,35822064,164933,3639252526,470095,470095,464606,0,15375876,402811,273632856,236593324,98160118,667702108,1068858565
td:340,10 9 -10 6 8 9 -3,0.00012758512329617017,1.8152444341771475e-05,300000,11,14,35822064,164933,3639252526,470095,67174,464606,830768,2207650,57379,268855286,158829482,18695342,504444174,826483804
td:340,10 9 -10 6 8 9 -3,0.00012758512329617017,1.7049535156800298e-06,300000,11,18,35822064,164933,3639252526,470095,5373,464606,963906,175643,4913,276261934,146315780,2261724,487577526,771242920
td:340,10 9 -10 6 8 9 -3,0.00012758512329617017,2.1074510690423294e-07,300000,11,22,35822064,164933,3639252526,470095,899,464606,975709,29166,602,282474566,142000484,422240,489499906,791008944
td:340,10 9 -10 6 8 9 -3,0.00012758512329617017,3.063977691206588e-08,300000,11,26,35822064,164933,3639252526,470095,350,464606,978180,11035,92,293602784,144039368,146286,506665076,806620606
td:340,10 9 -10 6 8 9 -3,1.8152444341771475e-05,1.8152444341771475e-05,300000,14,14,35822064,164933,3639252526,67174,67174,67063,0,2207650,57379,371490920,99873170,19762596,552971070,864252231
td:340,10 9 -10 6 8 9 -3,1.8152444341771475e-05,1.7049535156800298e-06,300000,14,18,35822064,164933,3639252526,67174,5373,67063,133138,175643,4913,365276814,115768478,2303422,550566616,875699028
td:340,10 9 -10 6 8 9 -3,1.8152444341771475e-05,2.1074510690423294e-07,300000,14,22,35822064,164933,3639252526,67174,899,67063,144941,29166,602,397234734,124214596,500350,593972108,874133358
td:340,10 9 -10 6 8 9 -3,1.8152444341771475e-05,3.063977691206588e-08,300000,14,26,35822064,164933,3639252526,67174,350,67063,147412,11035,92,391988558,116910506,155684,580454414,904330552
td:340,10 9 -10 6 8 9 -3,2.9994853001830403e-06,1.7049535156800298e-06,300000,17,18,35822064,164933,3639252526,9194,5373,9193,9193,175643,4913,470027030,117459656,2384042,655388048,1027500733
td:340,10 9 -10 6 8 9 -3,2.9994853001830403e-06,2.1074510690423294e-07,300000,17,22,35822064,164933,3639252526,9194,899,9193,20996,29166,602,475972768,115958584,433584,660190532,1037689170
td:340,10 9 -10 6 8 9 -3,2.9994853001830403e-06,3.063977691206588e-08,300000,17,26,35822064,164933,3639252526,9194,350,9193,23467,11035,92,476404354,111354382,155406,657864944,1050754596
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,0.00014128409461500296,100000,5,11,11416608,58248,728114562,12241185,139299,7572257,16292521,3933799,106294,43530620,457060322,30430106,549577408,879971929
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,1.5985336001157243e-05,100000,5,14,11416608,58248,728114562,12241185,26850,7572257,16545473,462626,11936,44830670,435634434,5168322,505349638,793308057
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,1.0550633597056143e-06,100000,5,18,11416608,58248,728114562,12241185,12879,7572257,16622627,43554,874,45009912,424316494,640192,489758920,783212462
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,8.626703924856651e-08,100000,5,22,11416608,58248,728114562,12241185,11794,7572257,16672072,14410,76,45114116,413115950,121156,478771938,787183457
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,1.1689434908400263e-08,100000,5,26,11416608,58248,728114562,12241185,11543,7572257,16718724,11827,12,46203204,418998448,58712,487697246,795637431
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,0.00014128409461500296,100000,8,11,11416608,58248,728114562,1206136,139299,1145064,1980253,3933799,106294,62761430,154240940,29321070,267724338,415420109
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,1.5985336001157243e-05,100000,8,14,11416608,58248,728114562,1206136,26850,1145064,2233205,462626,11936,62583738,118578508,4602872,203219612,332079289
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,1.0550633597056143e-06,100000,8,18,11416608,58248,728114562,1206136,12879,1145064,2310359,43554,874,63534136,116555860,539392,198979100,322870313
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,8.626703924856651e-08,100000,8,22,11416608,58248,728114562,1206136,11794,1145064,2359804,14410,76,66815298,117936060,114602,204879104,327146129
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,1.1689434908400263e-08,100000,8,26,11416608,58248,728114562,1206136,11543,1145064,2406456,11827,12,66880948,116897316,58672,204758420,330707193
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,0.00014128409461500296,100000,11,11,11416608,58248,728114562,139299,139299,138485,0,3933799,106294,84425480,63982576,27991290,193404138,309486886
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,1.5985336001157243e-05,100000,11,14,11416608,58248,728114562,139299,26850,138485,252952,462626,11936,91972132,50861646,4785888,166527980,252289179
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,1.0550633597056143e-06,100000,11,18,11416608,58248,728114562,139299,12879,138485,330106,43554,874,90365418,46826762,496488,157012204,242414243
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,8.626703924856651e-08,100000,11,22,11416608,58248,728114562,139299,11794,138485,379551,14410,76,91144072,46120978,108266,157231132,244769277
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,1.1689434908400263e-08,100000,11,26,11416608,58248,728114562,139299,11543,138485,426203,11827,12,92025044,47676954,60992,161744494,249726567
td:750,10 -2 -5 0 -10 3 9,1.5985336001157243e-05,1.5985336001157243e-05,100000,14,14,11416608,58248,728114562,26850,26850,26836,0,462626,11936,115750186,28392136,4636794,167521736,260030565
td:750,10 -2 -5 0 -10 3 9,1.5985336001157243e-05,1.0550633597056143e-06,100000,14,18,11416608,58248,728114562,26850,12879,26836,77154,43554,874,113457088,35443000,480564,167842652,267392286
td:750,10 -2 -5 0 -10 3 9,1.5985336001157243e-05,8.626703924856651e-08,100000,14,22,11416608,58248,728114562,26850,11794,26836,126599,14410,76,114214772,34757010,113630,169287764,272979039
td:750,10 -2 -5 0 -10 3 9,1.5985336001157243e-05,1.1689434908400263e-08,100000,14,26,11416608,58248,728114562,26850,11543,26836,173251,11827,12,111286824,36513170,54636,168914312,271932521
td:750,10 -2 -5 0 -10 3 9,2.046064317505333e-06,1.0550633597056143e-06,100000,17,18,11416608,58248,728114562,14192,12879,14192,14192,43554,874,149785748,36023900,477372,205612620,326477039
td:750,10 -2 -5 0 -10 3 9,2.046064317505333e-06,8.626703924856651e-08,100000,17,22,11416608,58248,728114562,14192,11794,14192,63637,14410,76,155230686,37835310,93744,214168992,332442103
td:750,10 -2 -5 0 -10 3 9,2.046064317505333e-06,1.1689434908400263e-08,100000,17,26,11416608,58248,728114562,14192,11543,14192,110289,11827,12,153516624,35479544,58494,210021526,334732456
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,0.00014128409461500296,300000,5,11,101270064,430570,6458593057,108143276,1155072,67087035,143884637,34684023,940898,368417350,4055126924,237454408,4751027094,7724459654
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,1.5985336001157243e-05,300000,5,14,101270064,430570,6458593057,108143276,164483,67087035,145893802,4001663,107239,371689990,3784998630,38015736,4283496504,6989951911
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,1.0550633597056143e-06,300000,5,18,101270064,430570,6458593057,108143276,44673,67087035,146285780,324038,7886,390675824,3846756870,5635466,4338299442,6972670689
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,8.626703924856651e-08,300000,5,22,101270064,430570,6458593057,108143276,35728,67087035,146445437,59367,675,391924028,3809376578,837786,4297753376,6962497649
td:750,10 -2 -5 0 -10 3 9,0.014733866189230957,1.1689434908400263e-08,300000,5,26,101270064,430570,6458593057,108143276,34525,67087035,146585857,38130,109,430485730,4066696666,396388,4602176598,7014191332
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,0.00014128409461500296,300000,8,11,101270064,430570,6458593057,10573257,1155072,10049578,17273265,34684023,940898,567246590,1402865350,237715100,2299751546,3512191163
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,1.5985336001157243e-05,300000,8,14,101270064,430570,6458593057,10573257,164483,10049578,19282430,4001663,107239,548468646,1073231240,35907686,1745242430,2766849696
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,1.0550633597056143e-06,300000,8,18,101270064,430570,6458593057,10573257,44673,10049578,19674408,324038,7886,559320064,1043933094,4360450,1702111374,2685737881
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,8.626703924856651e-08,300000,8,22,101270064,430570,6458593057,10573257,35728,10049578,19834065,59367,675,562684998,1037380736,704546,1692441506,2665461438
td:750,10 -2 -5 0 -10 3 9,0.0013893143879222351,1.1689434908400263e-08,300000,8,26,101270064,430570,6458593057,10573257,34525,10049578,19974485,38130,109,579903210,1055503564,239686,1731077722,2725534023
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,0.00014128409461500296,300000,11,11,101270064,430570,6458593057,1155072,1155072,1148584,0,34684023,940898,807056074,641267466,256828498,1801628312,2603673933
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,1.5985336001157243e-05,300000,11,14,101270064,430570,6458593057,1155072,164483,1148584,2009165,4001663,107239,820966114,469229108,38577820,1427358186,2036692817
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,1.0550633597056143e-06,300000,11,18,101270064,430570,6458593057,1155072,44673,1148584,2401143,324038,7886,834133782,436676494,4269424,1376273920,1965088719
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,8.626703924856651e-08,300000,11,22,101270064,430570,6458593057,1155072,35728,1148584,2560800,59367,675,840946118,433764348,859334,1383164818,1992692558
td:750,10 -2 -5 0 -10 3 9,0.00014128409461500296,1.1689434908400263e-08,300000,11,26,101270064,430570,6458593057,1155072,34525,1148584,2701220,38130,109,775818790,394498064,216304,1267882950,1996925219
td:750,10 -2 -5 0 -10 3 9,1.5985336001157243e-05,1.5985336001157243e-05,300000,14,14,101270064,430570,6458593057,164483,164483,164392,0,4001663,107239,939997956,243050356,34352856,1308873910,2109424911
td:750,10 -2 -5 0 -10 3 9,1.5985336001157243e-05,1.0550633597056143e-06,300000,14,18,101270064,430570,6458593057,164483,44673,164392,391978,324038,7886,963482728,334241284,3917304,1395279914,2165378349
td:750,10 -2 -5 0 -10 3 9,1.5985336001157243e-05,8.626703924856651e-08,300000,14,22,101270064,430570,6458593057,164483,35728,164392,551635,59367,675,982616434,319518006,523842,1398166230,2208507482
td:750,10 -2 -5 0 -10 3 9,1.5985336001157243e-05,1.1689434908400263e-08,300000,14,26,101270064,430570,6458593057,164483,34525,164392,692055,38130,109,1008207844,329501204,199296,1436439712,2255022321
td:750,10 -2 -5 0 -10 3 9,2.046064317505333e-06,1.0550633597056143e-06,300000,17,18,101270064,430570,6458593057,54176,44673,54173,54173,324038,7886,1308710076,331478232,4005852,1745497200,2711139197
td:750,10 -2 -5 0 -10 3 9,2.046064317505333e-06,8.626703924856651e-08,300000,17,22,101270064,430570,6458593057,54176,35728,54173,213830,59367,675,1259983872,326469410,642730,1687213648,2630747374
td:750,10 -2 -5 0 -10 3 9,2.046064317505333e-06,1.1689434908400263e-08,300000,17,26,101270064,430570,6458593057,54176,34525,54173,354250,38130,109,1371805856,333694448,300644,1818011386,2777538663
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,0.0001539640387577072,100000,5,11,6713872,39058,555145896,6899312,88229,4106127,9054732,2857966,72682,27143808,257339394,23326980,328318238,522221738
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,2.059116627575185e-05,100000,5,14,6713872,39058,555145896,6899312,11930,4106127,9209895,382648,9771,28759152,242416550,4544640,297597932,463458546
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,1.5918327162481968e-06,100000,5,18,6713872,39058,555145896,6899312,891,4106127,9232763,28751,736,29039998,237104524,474774,289772954,454557002
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,1.3937011292991265e-07,100000,5,22,6713872,39058,555145896,6899312,90,4106127,9234550,3072,78,30345352,237707572,92442,292974340,460585581
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,1.6304555371456952e-08,100000,5,26,6713872,39058,555145896,6899312,9,4106127,9234719,330,8,30728744,239663292,25450,295874742,461339613
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,0.0001539640387577072,100000,8,11,6713872,39058,555145896,721660,88229,676540,1192554,2857966,72682,41042338,94248532,22181304,177135696,282828507
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,2.059116627575185e-05,100000,8,14,6713872,39058,555145896,721660,11930,676540,1347717,382648,9771,41376652,73683016,4192136,139161736,221958798
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,1.5918327162481968e-06,100000,8,18,6713872,39058,555145896,721660,891,676540,1370585,28751,736,44866492,74808066,460534,143017072,216499901
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,1.3937011292991265e-07,100000,8,22,6713872,39058,555145896,721660,90,676540,1372372,3072,78,45640836,72778058,84536,142973064,220827439
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,1.6304555371456952e-08,100000,8,26,6713872,39058,555145896,721660,9,676540,1372541,330,8,45206384,72586088,21308,142571182,220922419
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,0.0001539640387577072,100000,11,11,6713872,39058,555145896,88229,88229,87466,0,2857966,72682,56232842,43703746,22194170,142665914,221942785
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,2.059116627575185e-05,100000,11,14,6713872,39058,555145896,88229,11930,87466,155163,382648,9771,57835322,31525320,4193568,115210182,178836834
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,1.5918327162481968e-06,100000,11,18,6713872,39058,555145896,88229,891,87466,178031,28751,736,59770528,28754288,414526,112277136,173002344
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,1.3937011292991265e-07,100000,11,22,6713872,39058,555145896,88229,90,87466,179818,3072,78,62465890,28799146,79900,115640420,174922428
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,1.6304555371456952e-08,100000,11,26,6713872,39058,555145896,88229,9,87466,179987,330,8,64509150,28954572,27198,120367444,180102887
td:98,10 -4 1 4 10 1 -5,2.059116627575185e-05,2.059116627575185e-05,100000,14,14,6713872,39058,555145896,11930,11930,11910,0,382648,9771,79654310,19240618,4380564,125638150,185629999
td:98,10 -4 1 4 10 1 -5,2.059116627575185e-05,1.5918327162481968e-06,100000,14,18,6713872,39058,555145896,11930,891,11910,22868,28751,736,78041812,23182130,434866,128076382,191586889
td:98,10 -4 1 4 10 1 -5,2.059116627575185e-05,1.3937011292991265e-07,100000,14,22,6713872,39058,555145896,11930,90,11910,24655,3072,78,81323744,21573356,80700,128047166,197850334
td:98,10 -4 1 4 10 1 -5,2.059116627575185e-05,1.6304555371456952e-08,100000,14,26,6713872,39058,555145896,11930,9,11910,24824,330,8,82302502,21606042,22468,131293908,197024549
td:98,10 -4 1 4 10 1 -5,2.956260758746651e-06,1.5918327162481968e-06,100000,17,18,6713872,39058,555145896,1668,891,1666,1666,28751,736,106977830,25803570,452842,159093622,223568942
td:98,10 -4 1 4 10 1 -5,2.956260758746651e-06,1.3937011292991265e-07,100000,17,22,6713872,39058,555145896,1668,90,1666,3453,3072,78,106794694,22503714,71468,156681458,227434674
td:98,10 -4 1 4 10 1 -5,2.956260758746651e-06,1.6304555371456952e-08,100000,17,26,6713872,39058,555145896,1668,9,1666,3622,330,8,126098624,23902512,59008,180211964,248531587
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,0.0001539640387577072,300000,5,11,58534624,262892,4939079821,61077572,771953,36484046,80291337,25045145,638778,224244514,2312898444,177146924,2800673008,4459140130
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,2.059116627575185e-05,300000,5,14,58534624,262892,4939079821,61077572,103825,36484046,81649983,3360659,85745,230296246,2150130654,34653484,2507815786,3939471950
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,1.5918327162481968e-06,300000,5,18,58534624,262892,4939079821,61077572,7960,36484046,81849804,256603,6582,237790420,2133359108,4148168,2465718070,3872928593
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,1.3937011292991265e-07,300000,5,22,58534624,262892,4939079821,61077572,704,36484046,81865721,22373,559,239937062,2107175432,621244,2440112990,3882779739
td:98,10 -4 1 4 10 1 -5,0.012333011239370879,1.6304555371456952e-08,300000,5,26,58534624,262892,4939079821,61077572,86,36484046,81867146,2539,73,244001146,2114129276,183968,2452918358,3890606344
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,0.0001539640387577072,300000,8,11,58534624,262892,4939079821,6373580,771953,5979135,10520484,25045145,638778,334235808,845800354,173527070,1436462600,2246331471
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,2.059116627575185e-05,300000,8,14,58534624,262892,4939079821,6373580,103825,5979135,11879130,3360659,85745,338582886,653301648,32755252,1107349156,1724629437
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,1.5918327162481968e-06,300000,8,18,58534624,262892,4939079821,6373580,7960,5979135,12078951,256603,6582,341180394,617073374,3594954,1046178932,1656057091
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,1.3937011292991265e-07,300000,8,22,58534624,262892,4939079821,6373580,704,5979135,12094868,22373,559,345444722,608856086,484298,1046494428,1649842817
td:98,10 -4 1 4 10 1 -5,0.0012812289129030367,1.6304555371456952e-08,300000,8,26,58534624,262892,4939079821,6373580,86,5979135,12096293,2539,73,362877488,628319688,176904,1084140164,1676553119
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,0.0001539640387577072,300000,11,11,58534624,262892,4939079821,771953,771953,765460,0,25045145,638778,433388734,383476374,164069440,1059818160,1719572031
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,2.059116627575185e-05,300000,11,14,58534624,262892,4939079821,771953,103825,765460,1358646,3360659,85745,428529404,258275352,29590986,800296764,1310217860
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,1.5918327162481968e-06,300000,11,18,58534624,262892,4939079821,771953,7960,765460,1558467,256603,6582,453091766,237032028,3371818,785516596,1237471503
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,1.3937011292991265e-07,300000,11,22,58534624,262892,4939079821,771953,704,765460,1574384,22373,559,480527382,243342380,491788,814822884,1255422631
td:98,10 -4 1 4 10 1 -5,0.0001539640387577072,1.6304555371456952e-08,300000,11,26,58534624,262892,4939079821,771953,86,765460,1575809,2539,73,477482982,238462412,109754,808547208,1262619099
td:98,10 -4 1 4 10 1 -5,2.059116627575185e-05,2.059116627575185e-05,300000,14,14,58534624,262892,4939079821,103825,103825,103716,0,3360659,85745,581438684,161847918,31537996,858240018,1353589981
td:98,10 -4 1 4 10 1 -5,2.059116627575185e-05,1.5918327162481968e-06,300000,14,18,58534624,262892,4939079821,103825,7960,103716,199821,256603,6582,600882280,191469548,3220548,882488066,1384847090
td:98,10 -4 1 4 10 1 -5,2.059116627575185e-05,1.3937011292991265e-07,300000,14,22,58534624,262892,4939079821,103825,704,103716,215738,22373,559,604634724,182515888,433024,881826072,1392644421
td:98,10 -4 1 4 10 1 -5,2.059116627575185e-05,1.6304555371456952e-08,300000,14,26,58534624,262892,4939079821,103825,86,103716,217163,2539,73,638057608,191746102,138234,928846800,1431591883
td:98,10 -4 1 4 10 1 -5,2.956260758746651e-06,1.5918327162481968e-06,300000,17,18,58534624,262892,4939079821,14748,7960,14744,14744,256603,6582,782494624,199142148,3261634,1073547096,1675240302
td:98,10 -4 1 4 10 1 -5,2.956260758746651e-06,1.3937011292991265e-07,300000,17,22,58534624,262892,4939079821,14748,704,14744,30661,22373,559,791550070,190191762,443860,1076455856,1682369486
td:98,10 -4 1 4 10 1 -5,2.956260758746651e-06,1.6304555371456952e-08,300000,17,26,58534624,262892,4939079821,14748,86,14744,32086,2539,73,837228780,192633936,137070,1129949206,1713128677
td:68,-8 -5 6 -7 -1 -4 -2,0.013034105456909152,0.00017102376173056387,100000,5,11,1258240,12467,73675908,963268,12687,669957,1424472,417464,11028,6200620,47865378,4316614,67423084,102155063
td:68,-8 -5 6 -7 -1 -4 -2,0.013034105456909152,2.2524038163425494e-05,100000,5,14,1258240,12467,73675908,963268,1630,669957,1446651,54785,1426,6228996,42621536,663336,58821382,94151199
td:68,-8 -5 6 -7 -1 -4 -2,0.013034105456909152,1.6907181192203407e-06,100000,5,18,1258240,12467,73675908,963268,124,669957,1449806,4404,106,6373534,42680264,78390,59350848,93532752
td:68,-8 -5 6 -7 -1 -4 -2,0.013034105456909152,1.6349588658529387e-07,100000,5,22,1258240,12467,73675908,963268,13,669957,1450059,373,12,6644450,42594590,20718,61068674,95498878
td:68,-8 -5 6 -7 -1 -4 -2,0.013034105456909152,2.023170311287403e-08,100000,5,26,1258240,12467,73675908,963268,0,669957,1450088,0,0,7006038,42837314,0,62198456,97875888
td:68,-8 -5 6 -7 -1 -4 -2,0.0014125474533566043,0.00017102376173056387,100000,8,11,1258240,12467,73675908,104643,12687,100430,176385,417464,11028,9203092,15218372,4009668,37413322,57283722
td:68,-8 -5 6 -7 -1 -4 -2,0.0014125474533566043,2.2524038163425494e-05,100000,8,14,1258240,12467,73675908,104643,1630,100430,198564,54785,1426,9249768,12456918,677704,31986978,48793278
td:68,-8 -5 6 -7 -1 -4 -2,0.0014125474533566043,1.6907181192203407e-06,100000,8,18,1258240,12467,73675908,104643,124,100430,201719,4404,106,9743342,12300006,71098,32707672,48593150
td:68,-8 -5 6 -7 -1 -4 -2,0.0014125474533566043,1.6349588658529387e-07,100000,8,22,1258240,12467,73675908,104643,13,100430,201972,373,12,9983690,11910628,18820,34072886,51930591
td:68,-8 -5 6 -7 -1 -4 -2,0.0014125474533566043,2.023170311287403e-08,100000,8,26,1258240,12467,73675908,104643,0,100430,202001,0,0,9832024,11704536,0,33887256,52307742
td:68,-8 -5 6 -7 -1 -4 -2,0.00017102376173056387,0.00017102376173056387,100000,11,11,1258240,12467,73675908,12687,12687,12628,0,417464,11028,13133990,6920502,4051072,33268550,50902919
td:68,-8 -5 6 -7 -1 -4 -2,0.00017102376173056387,2.2524038163425494e-05,100000,11,14,1258240,12467,73675908,12687,1630,12628,22179,54785,1426,12761046,5496376,651436,28323480,43812619
td:68,-8 -5 6 -7 -1 -4 -2,0.00017102376173056387,1.6907181192203407e-06,100000,11,18,1258240,12467,73675908,12687,124,12628,25334,4404,106,14330608,5664282,75120,31151976,44854971
td:68,-8 -5 6 -7 -1 -4 -2,0.00017102376173056387,1.6349588658529387e-07,100000,11,22,1258240,12467,73675908,12687,13,12628,25587,373,12,13521708,5160836,17098,30565434,46461032
td:68,-8 -5 6 -7 -1 -4 -2,0.00017102376173056387,2.023170311287403e-08,100000,11,26,1258240,12467,73675908,12687,0,12628,25616,0,0,13566140,5076616,0,31241630,47999928
td:68,-8 -5 6 -7 -1 -4 -2,2.2524038163425494e-05,2.2524038163425494e-05,100000,14,14,1258240,12467,73675908,1630,1630,1628,0,54785,1426,18188916,3609444,696874,34313512,47123968
td:68,-8 -5 6 -7 -1 -4 -2,2.2524038163425494e-05,1.6907181192203407e-06,100000,14,18,1258240,12467,73675908,1630,124,1628,3155,4404,106,16210882,4296338,66548,31121516,48828137
td:68,-8 -5 6 -7 -1 -4 -2,2.2524038163425494e-05,1.6349588658529387e-07,100000,14,22,1258240,12467,73675908,1630,13,1628,3408,373,12,16466788,4060790,18146,31641632,50322157
td:68,-8 -5 6 -7 -1 -4 -2,2.2524038163425494e-05,2.023170311287403e-08,100000,14,26,1258240,12467,73675908,1630,0,1628,3437,0,0,16968290,3944054,0,33236910,52379314
td:68,-8 -5 6 -7 -1 -4 -2,3.2047940468803476e-06,1.6907181192203407e-06,100000,17,18,1258240,12467,73675908,231,124,231,231,4404,106,20616948,4162754,68162,34896888,54787944
td:68,-8 -5 6 -7 -1 -4 -2,3.2047940468803476e-06,1.6349588658529387e-07,100000,17,22,1258240,12467,73675908,231,13,231,484,373,12,24702626,4317872,40264,42025394,62657093
td:68,-8 -5 6 -7 -1 -4 -2,3.2047940468803476e-06,2.023170311287403e-08,100000,17,26,1258240,12467,73675908,231,0,231,513,0,0,23982104,4581108,0,42621022,58327360
